Time Script Ran,Game Date,Sport,Team,Bet Amount,Odds of Winning,Best Book,Potential Winnings with Best Book,Expected Value,Winner,Bet Winnings,Row_Key,Minimum Odds to Bet
1/12/21 17:03,1/13/21,BEL,Žalgiris,100,0.225511696,lowvig,349,1,No Win,-100,1/13/21_BEL_Žalgiris,374
1/15/21 13:31,1/15/21,NBA,CLE,100,0.503630707,bovada,114,8,CLE,114,1/15/21_NBA_CLE,112
1/15/21 13:31,1/15/21,NBA,OKC,100,0.596816678,bookmaker,95,16,OKC,95,1/15/21_NBA_OKC,90
1/15/21 13:56,1/15/21,CBB,Denver,100,0.169631853,fanduel,570,13,No Win,-100,1/15/21_CBB_Denver,542
1/15/21 13:56,1/15/21,CBB,Charleston Southern,100,0.138662791,sugarhouse,700,11,No Win,-100,1/15/21_CBB_Charleston Southern,672
1/15/21 13:56,1/15/21,CBB,St. Francis PA,100,0.366644144,betmgm,229,20,No Win,-100,1/15/21_CBB_St. Francis PA,218
1/15/21 13:56,1/15/21,CBB,IUPUI,100,0.259207718,betmgm,333,12,IUPUI,333,1/15/21_CBB_IUPUI,316
1/15/21 13:56,1/15/21,CBB,Troy,100,0.321586421,betmgm,260,15,No Win,-100,1/15/21_CBB_Troy,247
1/15/21 13:56,1/15/21,CBB,Longwood,100,0.08792039,fanduel,1400,32,No Win,-100,1/15/21_CBB_Longwood,1330
1/15/21 13:56,1/15/21,CBB,Youngstown St.,100,0.464408034,bovada,140,11,No Win,-100,1/15/21_CBB_Youngstown St.,133
1/15/21 13:56,1/15/21,CBB,Stetson,100,0.230392078,sugarhouse,430,22,Stetson,430,1/15/21_CBB_Stetson,409
1/15/21 13:56,1/15/21,CBB,UC San Diego,100,0.210179754,fanduel,540,34,No Win,-100,1/15/21_CBB_UC San Diego,513
1/15/21 13:56,1/15/21,CBB,Cal St. Bakersfield,100,0.498546132,bovada,125,12,Cal St. Bakersfield,125,1/15/21_CBB_Cal St. Bakersfield,119
1/15/21 13:12,1/15/21,Soccer French Ligue 1,AS Monaco,100,0.482117332,lowvig,129,10,AS Monaco,129,1/15/21_Soccer French Ligue 1_AS Monaco,123
1/16/21 9:51,1/16/21,NBA,HOU,100,0.339152343,fanduel,245,17,No Win,-100,1/16/21_NBA_HOU,233
1/16/21 10:04,1/16/21,CBB,Minnesota,100,0.33849481,betmgm,220,8,Minnesota,220,1/16/21_CBB_Minnesota,216
1/16/21 10:04,1/16/21,CBB,La Salle,100,0.266068867,lowvig,320,11,No Win,-100,1/16/21_CBB_La Salle,304
1/16/21 10:04,1/16/21,CBB,Coastal Carolina,100,0.272816435,betmgm,333,17,No Win,-100,1/16/21_CBB_Coastal Carolina,316
1/16/21 10:04,1/16/21,CBB,Southeastern Louisiana,100,0.083565591,fanduel,1200,8,No Win,-100,1/16/21_CBB_Southeastern Louisiana,1180
1/16/21 10:04,1/16/21,CBB,Washington,100,0.096141808,fanduel,1100,15,No Win,-100,1/16/21_CBB_Washington,1045
1/16/21 10:04,1/16/21,CBB,NJIT,100,0.482750865,bovada,125,8,No Win,-100,1/16/21_CBB_NJIT,122
1/16/21 10:04,1/16/21,CBB,Stetson,100,0.292277835,williamhill_us,280,11,No Win,-100,1/16/21_CBB_Stetson,266
1/16/21 10:04,1/16/21,CBB,Mississippi Valley St.,100,0.093370206,fanduel,1100,11,No Win,-100,1/16/21_CBB_Mississippi Valley St.,1046
1/16/21 10:04,1/16/21,CBB,Portland,100,0.136643836,fanduel,750,16,No Win,-100,1/16/21_CBB_Portland,713
1/16/21 10:04,1/16/21,CBB,Incarnate Word,100,0.174387232,fanduel,660,32,No Win,-100,1/16/21_CBB_Incarnate Word,627
1/16/21 10:04,1/16/21,CBB,UC San Diego,100,0.182757009,williamhill_us,700,45,No Win,-100,1/16/21_CBB_UC San Diego,665
1/16/21 10:04,1/16/21,CBB,Saint Mary's,100,0.107358971,fanduel,1100,28,No Win,-100,1/16/21_CBB_Saint Mary's,1045
1/16/21 10:04,1/16/21,CBB,Cal St. Bakersfield,100,0.525,caesars,110,10,Cal St. Bakersfield,110,1/16/21_CBB_Cal St. Bakersfield,105
1/12/21 17:26,1/16/21,Soccer Barclays Premier League,Brighton and Hove Albion,100,0.322259117,betmgm,275,20,Brighton and Hove Albion,275,1/16/21_Soccer Barclays Premier League_Brighton and Hove Albion,261
1/12/21 17:26,1/16/21,Soccer Barclays Premier League,Fulham,100,0.161237009,unibet,650,20,No Win,-100,1/16/21_Soccer Barclays Premier League_Fulham,618
1/15/21 13:18,1/16/21,Soccer Dutch Eredivisie,Emmen,100,0.196624011,unibet,459,10,No Win,-100,1/16/21_Soccer Dutch Eredivisie_Emmen,444
1/15/21 13:20,1/16/21,Soccer Scottish Premiership,Hamilton Academical,100,0.324519416,unibet,235,8,No Win,-100,1/16/21_Soccer Scottish Premiership_Hamilton Academical,230
1/15/21 13:26,1/16/21,Soccer English League One,Gillingham,100,0.237625993,fanduel,409,21,Gillingham,409,1/16/21_Soccer English League One_Gillingham,389
1/15/21 13:26,1/16/21,Soccer English League One,Hull City,100,0.530183215,unibet,114,13,No Win,-100,1/16/21_Soccer English League One_Hull City,108
1/15/21 13:26,1/16/21,Soccer English League Two,Leyton Orient,100,0.431424991,fanduel,154,10,Leyton Orient,154,1/16/21_Soccer English League Two_Leyton Orient,148
1/15/21 13:26,1/16/21,Soccer English League Two,Oldham Athletic,100,0.357562407,unibet,225,16,No Win,-100,1/16/21_Soccer English League Two_Oldham Athletic,214
1/15/21 13:26,1/16/21,Soccer English League Two,Salford City,100,0.356923478,unibet,260,28,No Win,-100,1/16/21_Soccer English League Two_Salford City,247
1/16/21 10:19,1/16/21,Soccer Dutch Eredivisie,AZ Draw,100,0.117191162,lowvig,900,17,No Win,-100,1/16/21_Soccer Dutch Eredivisie_AZ Draw,855
1/16/21 10:22,1/16/21,Soccer French Ligue 2,Caen,100,0.268410135,unibet,320,12,No Win,-100,1/16/21_Soccer French Ligue 2_Caen,304
1/16/21 10:22,1/16/21,Soccer French Ligue 2,Amiens,100,0.495287297,bovada,120,8,No Win,-100,1/16/21_Soccer French Ligue 2_Amiens,116
1/16/21 10:15,1/17/21,Soccer French Ligue 1,St Etienne,100,0.243063225,gtbets,390,19,No Win,-100,1/17/21_Soccer French Ligue 1_St Etienne,371
1/16/21 10:15,1/17/21,Soccer Dutch Eredivisie,VVV Venlo,100,0.342478612,unibet,225,11,No Win,-100,1/17/21_Soccer Dutch Eredivisie_VVV Venlo,214
1/17/21 8:42,1/17/21,CBB,Northwestern,100,0.208160521,fanduel,459,16,No Win,-100,1/17/21_CBB_Northwestern,436
1/17/21 8:42,1/17/21,CBB,Maine,100,0.063447234,fanduel,1600,7,No Win,-100,1/17/21_CBB_Maine,1586
1/17/21 8:42,1/17/21,CBB,NJIT,100,0.442468354,betrivers,143,7,No Win,-100,1/17/21_CBB_NJIT,142
1/17/21 8:32,1/17/21,NBA,DEN,100,0.573079749,fanduel,88,8,No Win,-100,1/17/21_NBA_DEN,87
1/12/21 17:28,1/17/21,NFL,CLE,100,0.220894648,gtbets,430,17,No Win,-100,1/17/21_NFL_CLE,409
1/17/21 8:49,1/18/21,Soccer Barclays Premier League,Newcastle,100,0.137217003,gtbets,769,19,No Win,-100,1/18/21_Soccer Barclays Premier League_Newcastle,731
1/18/21 9:12,1/18/21,CBB,Grambling St.,100,0.364049008,sugarhouse,200,8,No Win,-100,1/18/21_CBB_Grambling St.,194
1/18/21 9:12,1/18/21,CBB,Air Force,100,0.453211714,lowvig,140,8,No Win,-100,1/18/21_CBB_Air Force,136
1/18/21 18:42,1/19/21,Soccer German Bundesliga,Mainz,100,0.252751951,gtbets,330,8,No Win,-100,1/19/21_Soccer German Bundesliga_Mainz,323
1/18/21 18:44,1/19/21,Soccer English League One,Hull City,100,0.559778205,williamhill_us,93,8,Hull City,93,1/19/21_Soccer English League One_Hull City,91
1/18/21 18:44,1/19/21,Soccer English League One,Bristol Rovers,100,0.234150017,williamhill_us,440,26,No Win,-100,1/19/21_Soccer English League One_Bristol Rovers,418
1/19/21 9:14,1/19/21,CBB,Buffalo,100,0.408216501,fanduel,168,9,No Win,-100,1/19/21_CBB_Buffalo,162
1/19/21 9:14,1/19/21,CBB,Central Michigan,100,0.091156453,fanduel,1100,9,No Win,-100,1/19/21_CBB_Central Michigan,1074
1/19/21 9:14,1/19/21,CBB,Gardner Webb,100,0.579803672,betmgm,87,8,No Win,-100,1/19/21_CBB_Gardner Webb,85
1/19/21 9:14,1/19/21,CBB,Colorado St.,100,0.282871107,betmgm,280,7,No Win,-100,1/19/21_CBB_Colorado St.,278
1/19/21 9:14,1/19/21,CBB,San Diego,100,0.225399076,betmgm,400,13,No Win,-100,1/19/21_CBB_San Diego,380
1/19/21 16:23,1/19/21,CBB,Presbyterian,100,0.077643229,fanduel,1300,8,No Win,-100,1/19/21_CBB_Presbyterian,1278
1/19/21 16:23,1/19/21,CBB,Campbell,100,0.499909467,fanduel,120,9,No Win,-100,1/19/21_CBB_Campbell,114
1/19/21 16:23,1/19/21,CBB,Penn St.,100,0.2151287,fanduel,430,14,No Win,-100,1/19/21_CBB_Penn St.,409
1/20/21 10:17,1/20/21,NBA,DAL,100,0.582927116,caesars,90,11,DAL,90,1/20/21_NBA_DAL,86
1/20/21 10:17,1/20/21,NBA,CLE,100,0.213314832,williamhill_us,425,11,CLE,425,1/20/21_NBA_CLE,404
1/20/21 10:17,1/20/21,NBA,ATL,100,0.734513494,unibet,52,11,ATL,52,1/20/21_NBA_ATL,49
1/20/21 10:22,1/20/21,CBB,The Citadel,100,0.273528123,fanduel,300,9,No Win,-100,1/20/21_CBB_The Citadel,291
1/20/21 10:22,1/20/21,CBB,Presbyterian,100,0.115086214,betmgm,1150,43,No Win,-100,1/20/21_CBB_Presbyterian,1093
1/20/21 10:22,1/20/21,CBB,Longwood,100,0.53823538,betmgm,104,10,Longwood,104,1/20/21_CBB_Longwood,99
1/20/21 10:22,1/20/21,CBB,VMI,100,0.180841822,fanduel,540,15,VMI,540,1/20/21_CBB_VMI,513
1/20/21 10:22,1/20/21,CBB,Valparaiso,100,0.147881186,betmgm,650,10,No Win,-100,1/20/21_CBB_Valparaiso,624
1/20/21 10:22,1/20/21,CBB,Northwestern St.,100,0.112565365,fanduel,980,21,No Win,-100,1/20/21_CBB_Northwestern St.,931
1/20/21 10:22,1/20/21,CBB,Tulsa,100,0.142748189,fanduel,660,8,No Win,-100,1/20/21_CBB_Tulsa,650
1/20/21 10:22,1/20/21,CBB,Chattanooga,100,0.529672689,betmgm,104,8,Chattanooga,104,1/20/21_CBB_Chattanooga,102
1/20/21 10:22,1/20/21,CBB,Northwestern,100,0.170660377,fanduel,560,12,No Win,-100,1/20/21_CBB_Northwestern,532
1/20/21 10:22,1/20/21,CBB,Washington,100,0.130721886,fanduel,750,11,Washington,750,1/20/21_CBB_Washington,719
1/20/21 10:22,1/20/21,CBB,Fresno St.,100,0.110325699,fanduel,1040,25,No Win,-100,1/20/21_CBB_Fresno St.,988
1/20/21 10:14,1/20/21,Soccer German Bundesliga,Arminia Bielefeld,100,0.255151085,betmgm,333,10,Arminia Bielefeld,333,1/20/21_Soccer German Bundesliga_Arminia Bielefeld,319
1/21/21 9:49,1/21/21,Soccer Barclays Premier League,Burnley,100,0.062133743,gtbets,1671,10,Burnley,1671,1/21/21_Soccer Barclays Premier League_Burnley,1622
1/21/21 9:50,1/21/21,Soccer Barclays Premier League,Liverpool Draw,100,0.148501754,gtbets,637,9,No Win,-100,1/21/21_Soccer Barclays Premier League_Liverpool Draw,621
1/21/21 9:53,1/21/21,Soccer Belgian Jupiler League,Genk,100,0.472235859,unibet,129,8,No Win,-100,1/21/21_Soccer Belgian Jupiler League_Genk,127
1/21/21 9:38,1/21/21,NBA,MIL,100,0.558166787,mybookieag,100,11,No Win,-100,1/21/21_NBA_MIL,95
1/21/21 9:38,1/21/21,NBA,NYK,100,0.370921627,bovada,195,9,NYK,195,1/21/21_NBA_NYK,188
1/21/21 9:47,1/21/21,CBB,Eastern Michigan,100,0.162100356,bookmaker,614,15,No Win,-100,1/21/21_CBB_Eastern Michigan,583
1/21/21 9:47,1/21/21,CBB,Tennessee Tech,100,0.160830714,fanduel,610,14,No Win,-100,1/21/21_CBB_Tennessee Tech,580
1/21/21 9:47,1/21/21,CBB,Pacific,100,0.45242323,bookmaker,150,12,No Win,-100,1/21/21_CBB_Pacific,143
1/21/21 9:47,1/21/21,CBB,Southern Utah,100,0.468823529,lowvig,135,10,No Win,-100,1/21/21_CBB_Southern Utah,128
1/21/21 17:06,1/21/21,CBB,Eastern Illinois,100,0.138604097,fanduel,700,11,No Win,-100,1/21/21_CBB_Eastern Illinois,672
1/21/21 17:06,1/21/21,CBB,Sacramento St.,100,0.441206468,bovada,150,10,No Win,-100,1/21/21_CBB_Sacramento St.,143
1/21/21 9:49,1/21/21,Soccer Brasileiro S√©rie A,Goiás,100,0.340287239,intertops,220,8,No Win,-100,1/21/21_Soccer Brasileiro S√©rie A_Goiás,214
1/15/21 10:00,1/15/21,BEL,ASVEL Lyon Villeurbanne,100,0.246168895,lowvig,313,1,ASVEL Lyon Villeurbanne,313,1/15/21_BEL_ASVEL Lyon Villeurbanne,335
1/15/21 10:00,1/15/21,BEL,KK Crvena zvezda,100,0.266369558,lowvig,288,3,No Win,-100,1/15/21_BEL_KK Crvena zvezda,302
1/17/21 18:31,1/18/21,BEL,KK Crvena zvezda,100,0.154287024,lowvig,569,3,KK Crvena zvezda,569,1/18/21_BEL_KK Crvena zvezda,594
1/19/21 9:13,1/19/21,NHL,New Jersey Devils,100,0.423161084,betrivers,140,1,New Jersey Devils,140,1/19/21_NHL_New Jersey Devils,153
1/21/21 9:31,1/21/21,BEL,BC Khimki,100,0.137902215,bovada,750,17,No Win,-100,1/21/21_BEL_BC Khimki,713
1/21/21 9:31,1/21/21,BEL,ASVEL Lyon Villeurbanne,100,0.373513735,bovada,175,2,ASVEL Lyon Villeurbanne,175,1/21/21_BEL_ASVEL Lyon Villeurbanne,186
1/22/21 8:46,1/22/21,NBA,CLE,100,0.240218114,williamhill_us,425,26,CLE,425,1/22/21_NBA_CLE,404
1/22/21 10:39,1/22/21,NBA,CHO,100,0.63681035,unibet,70,8,No Win,-100,1/22/21_NBA_CHO,68
1/22/21 10:39,1/22/21,NBA,PHO,100,0.56070922,fanduel,93,8,No Win,-100,1/22/21_NBA_PHO,91
1/22/21 9:03,1/22/21,CBB,IUPUI,100,0.138278805,fanduel,730,14,No Win,-100,1/22/21_CBB_IUPUI,694
1/22/21 9:03,1/22/21,CBB,St. Francis PA,100,0.536830649,betmgm,104,10,No Win,-100,1/22/21_CBB_St. Francis PA,99
1/22/21 9:03,1/22/21,CBB,Troy,100,0.150160116,fanduel,660,14,No Win,-100,1/22/21_CBB_Troy,627
1/22/21 9:03,1/22/21,CBB,UC San Diego,100,0.45129223,williamhill_us,140,8,UC San Diego,140,1/22/21_CBB_UC San Diego,137
1/22/21 9:03,1/22/21,CBB,Dixie St.,100,0.179709132,betmgm,550,16,No Win,-100,1/22/21_CBB_Dixie St.,523
1/22/21 9:03,1/22/21,CBB,Air Force,100,0.097021729,fanduel,1100,16,No Win,-100,1/22/21_CBB_Air Force,1045
1/22/21 9:09,1/22/21,Soccer English League Two,Salford City,100,0.566971207,unibet,104,16,No Win,-100,1/22/21_Soccer English League Two_Salford City,99
1/22/21 9:10,1/22/21,Soccer Italy Serie B,Virtus Entella,100,0.353916405,fanduel,210,9,Virtus Entella,210,1/22/21_Soccer Italy Serie B_Virtus Entella,202
1/23/21 6:35,1/23/21,NBA,UTA,100,0.799340198,caesars,39,11,UTA,39,1/23/21_NBA_UTA,37
1/23/21 7:01,1/23/21,CBB,VMI,100,0.23680086,fanduel,384,15,No Win,-100,1/23/21_CBB_VMI,365
1/23/21 7:01,1/23/21,CBB,San Jose St.,100,0.250405405,fanduel,430,32,San Jose St.,430,1/23/21_CBB_San Jose St.,409
1/23/21 7:01,1/23/21,CBB,La Salle,100,0.094973808,fanduel,1040,7,La Salle,1040,1/23/21_CBB_La Salle,1027
1/23/21 7:01,1/23/21,CBB,Central Arkansas,100,0.132819035,fanduel,810,20,No Win,-100,1/23/21_CBB_Central Arkansas,770
1/23/21 7:01,1/23/21,CBB,SIU Edwardsville,100,0.069267677,fanduel,1500,10,No Win,-100,1/23/21_CBB_SIU Edwardsville,1445
1/23/21 7:01,1/23/21,CBB,Western Michigan,100,0.262785732,fanduel,315,9,No Win,-100,1/23/21_CBB_Western Michigan,307
1/23/21 7:01,1/23/21,CBB,Lamar,100,0.128840156,fanduel,750,9,No Win,-100,1/23/21_CBB_Lamar,730
1/23/21 7:01,1/23/21,CBB,New Orleans,100,0.234880883,bovada,375,11,No Win,-100,1/23/21_CBB_New Orleans,356
1/23/21 7:01,1/23/21,CBB,Tennessee Tech,100,0.129269993,fanduel,750,9,No Win,-100,1/23/21_CBB_Tennessee Tech,728
1/23/21 7:01,1/23/21,CBB,Long Beach St.,100,0.427864939,sugarhouse,179,20,No Win,-100,1/23/21_CBB_Long Beach St.,170
1/23/21 7:01,1/23/21,CBB,Pepperdine,100,0.154818217,bookmaker,614,10,No Win,-100,1/23/21_CBB_Pepperdine,591
1/22/21 9:13,1/23/21,Soccer Barclays Premier League,Aston Villa Draw,100,0.236585086,betmgm,375,12,Draw,375,1/23/21_Soccer Barclays Premier League_Aston Villa Draw,356
1/22/21 9:15,1/23/21,Soccer German Bundesliga,Mainz,100,0.149979903,lowvig,680,16,Mainz,680,1/23/21_Soccer German Bundesliga_Mainz,646
1/22/21 9:16,1/23/21,Soccer Dutch Eredivisie,ADO Den Haag,100,0.391745779,intertops,179,9,No Win,-100,1/23/21_Soccer Dutch Eredivisie_ADO Den Haag,173
1/22/21 9:18,1/23/21,Soccer English League One,AFC Wimbledon,100,0.222776981,fanduel,440,20,No Win,-100,1/23/21_Soccer English League One_AFC Wimbledon,418
1/22/21 9:19,1/23/21,Soccer English League Two,Oldham Athletic,100,0.336496157,unibet,225,9,Oldham Athletic,225,1/23/21_Soccer English League Two_Oldham Athletic,218
1/22/21 9:19,1/23/21,Soccer English League Two,Southend United,100,0.269666559,fanduel,330,15,No Win,-100,1/23/21_Soccer English League Two_Southend United,314
1/22/21 9:19,1/23/21,Soccer English League Two,Port Vale,100,0.391219868,unibet,179,9,No Win,-100,1/23/21_Soccer English League Two_Port Vale,174
1/22/21 9:19,1/23/21,Soccer English League Two,Colchester United,100,0.28969111,unibet,390,41,No Win,-100,1/23/21_Soccer English League Two_Colchester United,371
1/22/21 9:20,1/23/21,Soccer Italy Serie B,Cosenza,100,0.341347748,unibet,220,9,No Win,-100,1/23/21_Soccer Italy Serie B_Cosenza,213
1/22/21 9:20,1/23/21,Soccer French Ligue 2,Amiens,100,0.339310908,unibet,220,8,No Win,-100,1/23/21_Soccer French Ligue 2_Amiens,215
1/23/21 17:52,1/24/21,Soccer French Ligue 1,St Etienne,100,0.183882554,unibet,540,17,No Win,-100,1/24/21_Soccer French Ligue 1_St Etienne,513
1/23/21 17:53,1/24/21,Soccer Dutch Eredivisie,Fortuna Sittard,100,0.068729247,unibet,1500,9,No Win,-100,1/24/21_Soccer Dutch Eredivisie_Fortuna Sittard,1457
1/23/21 17:53,1/24/21,Soccer Dutch Eredivisie,Fortuna Sittard Draw,100,0.13050642,unibet,750,10,No Win,-100,1/24/21_Soccer Dutch Eredivisie_Fortuna Sittard Draw,720
1/24/21 8:34,1/24/21,NBA,ORL,100,0.620650174,lowvig,87,16,No Win,-100,1/24/21_NBA_ORL,83
1/24/21 8:34,1/24/21,NBA,SAS,100,0.888902557,unibet,39,24,SAS,39,1/24/21_NBA_SAS,37
1/24/21 8:43,1/24/21,CBB,Charleston Southern,100,0.129408771,fanduel,750,10,No Win,-100,1/24/21_CBB_Charleston Southern,727
1/24/21 8:43,1/24/21,CBB,Delaware St.,100,0.121465667,fanduel,869,17,No Win,-100,1/24/21_CBB_Delaware St.,826
1/24/21 8:43,1/24/21,CBB,Bradley,100,0.262141372,fanduel,315,8,No Win,-100,1/24/21_CBB_Bradley,308
1/24/21 8:43,1/24/21,CBB,Air Force,100,0.076238133,fanduel,1400,14,No Win,-100,1/24/21_CBB_Air Force,1330
1/25/21 9:14,1/25/21,Soccer French Ligue 2,Toulouse,100,0.464034658,unibet,145,13,Toulouse,145,1/25/21_Soccer French Ligue 2_Toulouse,138
1/25/21 9:53,1/25/21,CBB,Arkansas Pine Bluff,100,0.215552619,fanduel,420,12,No Win,-100,1/25/21_CBB_Arkansas Pine Bluff,399
1/25/21 15:00,1/25/21,CBB,Portland,100,0.199438292,fanduel,459,11,No Win,-100,1/25/21_CBB_Portland,437
1/25/21 9:14,1/25/21,NBA,CHI,100,0.343448053,bovada,280,30,No Win,-100,1/25/21_NBA_CHI,266
1/25/21 15:02,1/25/21,NBA,CLE,100,0.167779977,williamhill_us,550,9,No Win,-100,1/25/21_NBA_CLE,538
1/26/21 8:15,1/26/21,Soccer Barclays Premier League,Newcastle,100,0.297258763,unibet,309,21,No Win,-100,1/26/21_Soccer Barclays Premier League_Newcastle,294
1/26/21 8:20,1/26/21,Soccer Belgian Jupiler League,Waasland-Beveren,100,0.278793625,unibet,359,28,No Win,-100,1/26/21_Soccer Belgian Jupiler League_Waasland-Beveren,341
1/26/21 8:22,1/26/21,Soccer English League One,Gillingham,100,0.35290264,unibet,225,14,Gillingham,225,1/26/21_Soccer English League One_Gillingham,214
1/26/21 8:22,1/26/21,Soccer English League One,Rochdale,100,0.259015108,bookmaker,329,11,No Win,-100,1/26/21_Soccer English League One_Rochdale,313
1/26/21 8:22,1/26/21,Soccer English League One,Wigan,100,0.300695118,unibet,290,17,No Win,-100,1/26/21_Soccer English League One_Wigan,276
1/26/21 8:22,1/26/21,Soccer English League One,Doncaster Rovers,100,0.575192309,mybookieag,87,8,Doncaster Rovers,87,1/26/21_Soccer English League One_Doncaster Rovers,86
1/26/21 8:22,1/26/21,Soccer English League Two,Colchester United,100,0.306265196,bookmaker,260,10,No Win,-100,1/26/21_Soccer English League Two_Colchester United,249
1/26/21 8:22,1/26/21,Soccer English League Two,Tranmere Rovers,100,0.450746689,williamhill_us,145,10,Tranmere Rovers,145,1/26/21_Soccer English League Two_Tranmere Rovers,138
1/26/21 8:23,1/26/21,Soccer French Ligue 2,Valenciennes,100,0.318933251,bovada,245,10,Valenciennes,245,1/26/21_Soccer French Ligue 2_Valenciennes,235
1/26/21 8:24,1/26/21,Soccer Brasileiro S√©rie A,Atletico Mineiro Draw,100,0.189994996,mybookieag,471,8,No Win,-100,1/26/21_Soccer Brasileiro S√©rie A_Atletico Mineiro Draw,463
1/26/21 8:24,1/26/21,Soccer Brasileiro S√©rie A,Santos,100,0.135182779,intertops,1000,48,No Win,-100,1/26/21_Soccer Brasileiro S√©rie A_Santos,950
1/26/21 8:24,1/26/21,Soccer Brasileiro S√©rie A,Palmeiras,100,0.518687015,mybookieag,112,9,No Win,-100,1/26/21_Soccer Brasileiro S√©rie A_Palmeiras,106
1/26/21 8:45,1/26/21,CBB,Western Michigan,100,0.128443841,fanduel,900,28,No Win,-100,1/26/21_CBB_Western Michigan,855
1/26/21 8:45,1/26/21,CBB,Missouri,100,0.477047042,mybookieag,129,9,No Win,-100,1/26/21_CBB_Missouri,124
1/26/21 8:47,1/26/21,NBA,HOU,100,0.698983094,fanduel,69,18,HOU,69,1/26/21_NBA_HOU,66
1/27/21 8:01,1/27/21,Soccer English League Championship,Rotherham United,100,0.227473653,unibet,390,11,Rotherham United,390,1/27/21_Soccer English League Championship_Rotherham United,371
1/27/21 8:01,1/27/21,Soccer Scottish Premiership,Dundee Utd,100,0.346071386,mybookieag,225,12,No Win,-100,1/27/21_Soccer Scottish Premiership_Dundee Utd,214
1/27/21 8:04,1/27/21,Soccer Scottish Premiership,Celtic Draw,100,0.099599671,lowvig,1000,9,No Win,-100,1/27/21_Soccer Scottish Premiership_Celtic Draw,974
1/27/21 8:56,1/27/21,Soccer Scottish Premiership,Hamilton Academical,100,0.038409397,unibet,2800,11,No Win,-100,1/27/21_Soccer Scottish Premiership_Hamilton Academical,2686
1/27/21 8:31,1/27/21,Soccer French Ligue 2,Chambly Thelle FC,100,0.387375426,bovada,179,8,No Win,-100,1/27/21_Soccer French Ligue 2_Chambly Thelle FC,176
1/27/21 8:59,1/27/21,Soccer Dutch Eredivisie,VVV Venlo,100,0.184019534,lowvig,540,17,VVV Venlo,540,1/27/21_Soccer Dutch Eredivisie_VVV Venlo,513
1/27/21 12:55,1/27/21,Soccer Barclays Premier League,Burnley,100,0.24296348,sugarhouse,359,11,Burnley,359,1/27/21_Soccer Barclays Premier League_Burnley,341
1/27/21 8:52,1/27/21,CBB,Washington St.,100,0.096135455,fanduel,1040,9,No Win,-100,1/27/21_CBB_Washington St.,1013
1/27/21 8:35,1/27/21,NBA,ORL,100,0.622605185,caesars,87,16,No Win,-100,1/27/21_NBA_ORL,83
1/27/21 8:35,1/27/21,NBA,TOR,100,0.465399334,bovada,225,51,No Win,-100,1/27/21_NBA_TOR,214
1/27/21 8:35,1/27/21,NBA,ATL,100,0.374797498,fanduel,260,34,No Win,-100,1/27/21_NBA_ATL,247
1/27/21 9:16,1/27/21,NBA,PHI,100,0.48772414,williamhill_us,129,12,PHI,129,1/27/21_NBA_PHI,123
1/27/21 9:16,1/27/21,NBA,PHO,100,0.763394579,unibet,48,12,No Win,-100,1/27/21_NBA_PHO,46
